SK_ID_CURR,p_default,p_approve,y_target
226525,0.008864,0.991136,0
180028,0.031206,0.968794,0
431429,0.006123,0.993877,0
119147,0.03552,0.96448,1
311586,0.034422,0.965578,0
353086,0.0362,0.9638,0
455964,0.07977,0.92023,1
420374,0.009643,0.990357,0
123007,0.009222,0.990778,0
231922,0.076363,0.923636,0
266348,0.075853,0.924148,0
409915,0.029319,0.970681,0
403430,0.108244,0.891756,0
197417,0.033877,0.966123,0
240546,0.008924,0.991076,0
399464,0.003387,0.996613,0
400327,0.023431,0.976569,0
433160,0.044794,0.955206,0
172135,0.125617,0.874383,1
294327,0.100635,0.899365,0
208445,0.070175,0.929825,0
355559,0.007689,0.992311,0
367409,0.028978,0.971022,0
349378,0.045868,0.954132,0
115040,0.107002,0.892998,0
212412,0.05279,0.94721,0
368317,0.0251,0.9749,0
276042,0.107099,0.892901,0
257167,0.021295,0.978705,0
212627,0.040464,0.959536,1
126324,0.030602,0.969398,0
220864,0.00742,0.99258,0
225598,0.02578,0.97422,0
125680,0.148155,0.851845,0
104213,0.047075,0.952925,0
438213,0.013855,0.986145,0
421755,0.063878,0.936122,0
406314,0.150279,0.849722,0
285328,0.020225,0.979775,0
208634,0.06187,0.93813,0
454254,0.040593,0.959407,0
384576,0.019253,0.980747,0
279836,0.017512,0.982488,0
236354,0.007008,0.992992,0
339051,0.058222,0.941778,0
295492,0.053401,0.946599,0
164982,0.012877,0.987124,0
176510,0.047973,0.952027,0
131500,0.020513,0.979487,0
456158,0.080284,0.919716,0
266505,0.01848,0.98152,0
431720,0.012376,0.987624,0
219244,0.029842,0.970158,0
262790,0.012312,0.987688,0
253865,0.029095,0.970905,0
203748,0.211876,0.788124,0
372941,0.113572,0.886428,0
417084,0.018964,0.981036,0
207206,0.022099,0.977901,0
249102,0.007778,0.992222,0
248692,0.006495,0.993506,0
159545,0.009578,0.990422,0
273201,0.207565,0.792435,0
135710,0.033802,0.966198,0
295391,0.086269,0.913731,0
408535,0.078527,0.921473,0
278200,0.024917,0.975083,0
163931,0.272628,0.727372,1
306773,0.0078,0.9922,0
220346,0.010575,0.989425,0
371743,0.015091,0.984909,0
439495,0.055134,0.944866,0
353663,0.018789,0.981212,0
314265,0.096548,0.903452,0
404093,0.209874,0.790126,0
268632,0.026157,0.973843,0
172839,0.008065,0.991935,0
387047,0.012584,0.987416,0
254836,0.126366,0.873634,0
227276,0.035103,0.964897,0
233516,0.137094,0.862906,0
290741,0.020595,0.979405,0
307876,0.147241,0.852759,0
321279,0.032127,0.967873,0
212286,0.014571,0.985429,0
313378,0.044116,0.955884,1
269127,0.118073,0.881927,0
285317,0.029088,0.970912,0
385274,0.015376,0.984624,0
322027,0.009475,0.990525,0
270267,0.075126,0.924874,0
187268,0.005214,0.994786,0
347885,0.146388,0.853612,0
422947,0.086283,0.913717,0
191863,0.029457,0.970543,0
299776,0.028774,0.971226,0
380120,0.052274,0.947726,0
144201,0.008826,0.991174,0
215983,0.108112,0.891888,0
312258,0.08268,0.91732,0
441556,0.031693,0.968307,0
119367,0.016876,0.983124,0
141254,0.159641,0.840359,0
392205,0.027763,0.972237,0
231335,0.059436,0.940564,1
101010,0.233541,0.766459,0
331263,0.055008,0.944992,0
204990,0.010738,0.989262,0
344137,0.02896,0.97104,0
387098,0.062803,0.937197,0
353168,0.026277,0.973723,0
375081,0.077028,0.922972,0
211197,0.02853,0.97147,0
369561,0.018914,0.981086,1
114100,0.047979,0.952021,0
157418,0.01901,0.98099,0
371887,0.028822,0.971178,0
329493,0.04985,0.95015,0
107883,0.035338,0.964662,0
121010,0.008712,0.991288,0
300534,0.004165,0.995835,0
390498,0.205074,0.794926,0
294672,0.026878,0.973122,0
366547,0.017912,0.982088,0
452657,0.142708,0.857292,1
306700,0.028298,0.971702,0
194458,0.046842,0.953158,0
266683,0.053176,0.946824,0
122205,0.017733,0.982267,0
354748,0.022701,0.977299,0
140955,0.435304,0.564696,0
207465,0.075891,0.924109,0
346959,0.022442,0.977558,0
227661,0.125356,0.874644,0
234259,0.011187,0.988813,0
309595,0.012361,0.987639,0
365248,0.005621,0.994379,0
226419,0.066003,0.933997,1
299297,0.01862,0.98138,0
106506,0.010873,0.989127,0
224475,0.058886,0.941114,0
391671,0.045414,0.954586,0
115864,0.040048,0.959952,0
418960,0.020479,0.979521,0
120018,0.014463,0.985537,0
270657,0.007496,0.992504,0
414396,0.128695,0.871305,0
367213,0.246703,0.753297,1
119358,0.250508,0.749492,1
314895,0.072822,0.927178,0
447389,0.048429,0.951571,0
150541,0.026531,0.973469,0
203494,0.042281,0.957719,0
190073,0.00825,0.99175,0
350101,0.041119,0.958881,0
160860,0.077239,0.922761,0
222600,0.03936,0.96064,0
304981,0.016225,0.983775,0
224366,0.093066,0.906934,0
264521,0.005719,0.994281,0
119382,0.019929,0.980071,0
229867,0.047083,0.952916,1
440578,0.061801,0.938199,0
102008,0.057258,0.942742,0
239745,0.143555,0.856445,1
330563,0.241723,0.758277,0
183647,0.024633,0.975367,0
253928,0.041759,0.958241,0
265735,0.045298,0.954702,0
310468,0.038532,0.961468,0
410592,0.008498,0.991502,0
338296,0.031518,0.968482,0
288471,0.034348,0.965652,0
165850,0.02117,0.97883,0
259763,0.068462,0.931538,1
439496,0.008955,0.991045,0
280269,0.036699,0.963302,0
389335,0.039672,0.960328,0
440493,0.146523,0.853478,0
378899,0.025354,0.974646,0
326161,0.01525,0.98475,0
243415,0.03273,0.96727,0
317262,0.005496,0.994504,0
358927,0.007528,0.992472,0
426076,0.086932,0.913068,0
330412,0.025618,0.974382,0
290585,0.014354,0.985646,0
141671,0.018392,0.981608,0
448762,0.012537,0.987463,0
247745,0.035072,0.964928,0
202596,0.059067,0.940933,0
243563,0.027907,0.972093,0
436190,0.008817,0.991183,0
100903,0.032003,0.967997,0
413780,0.064319,0.935681,0
185074,0.120967,0.879033,0
321971,0.013248,0.986752,0
322700,0.011465,0.988535,0
399967,0.014741,0.98526,0
301721,0.10263,0.89737,0
280240,0.023982,0.976018,0
168134,0.024563,0.975437,0
219133,0.096961,0.903039,0
409062,0.00323,0.99677,0
100642,0.059613,0.940387,0
166024,0.02378,0.97622,0
389000,0.045178,0.954822,0
315896,0.024747,0.975253,0
448531,0.15185,0.84815,1
121713,0.02438,0.97562,0
115052,0.040937,0.959063,0
420050,0.22308,0.77692,1
350142,0.078899,0.921101,0
128762,0.010167,0.989832,0
124501,0.042872,0.957128,0
334859,0.069448,0.930552,0
120495,0.030679,0.969321,0
329255,0.005286,0.994714,0
377084,0.097628,0.902372,0
345992,0.039466,0.960534,0
406794,0.094542,0.905458,0
185089,0.010441,0.989559,0
427352,0.032518,0.967482,0
324431,0.072516,0.927484,0
330482,0.018162,0.981838,0
193456,0.02113,0.97887,0
103346,0.059837,0.940163,1
138093,0.007776,0.992224,0
262441,0.070524,0.929476,0
180401,0.066612,0.933388,0
270884,0.056804,0.943196,0
354418,0.026481,0.973519,0
243553,0.015539,0.984461,0
144301,0.032849,0.967151,0
224458,0.048157,0.951843,0
261483,0.031717,0.968284,0
138384,0.033526,0.966474,0
330306,0.235476,0.764524,0
355392,0.180061,0.819939,0
263935,0.061874,0.938126,0
411875,0.038697,0.961303,0
135143,0.015518,0.984482,0
260698,0.023342,0.976658,1
307234,0.206085,0.793915,0
141610,0.089895,0.910105,0
186744,0.184172,0.815828,1
208367,0.168183,0.831817,1
109970,0.142472,0.857528,0
257235,0.043139,0.956861,0
226577,0.249558,0.750442,1
383030,0.042563,0.957437,0
231176,0.079942,0.920058,0
287414,0.069977,0.930023,0
175945,0.051732,0.948268,0
135008,0.037591,0.962409,0
388058,0.079585,0.920415,0
331333,0.091718,0.908282,0
340656,0.046732,0.953268,0
395669,0.119395,0.880605,0
204053,0.243755,0.756245,1
383098,0.023959,0.976041,0
114436,0.171986,0.828014,0
251834,0.021385,0.978615,0
376300,0.049855,0.950145,0
317286,0.070143,0.929857,0
121106,0.088579,0.911421,0
337334,0.042464,0.957536,0
281588,0.011507,0.988493,0
195153,0.10033,0.89967,0
254644,0.037314,0.962686,0
415199,0.004738,0.995262,0
279868,0.013649,0.986351,0
339626,0.017011,0.982989,0
382891,0.056877,0.943123,0
130635,0.161353,0.838647,0
414482,0.026862,0.973138,0
179954,0.063005,0.936995,0
321735,0.067881,0.932119,0
114674,0.066943,0.933057,1
101731,0.015851,0.984149,0
254146,0.132242,0.867758,1
116391,0.026109,0.973891,0
273120,0.02915,0.97085,1
168192,0.005129,0.994872,0
268002,0.055011,0.944989,0
323867,0.032369,0.967632,0
171058,0.024429,0.975571,0
341311,0.031412,0.968588,0
319282,0.033704,0.966296,0
380024,0.032419,0.967581,0
134565,0.016741,0.983259,0
373929,0.085107,0.914893,0
420897,0.016593,0.983407,0
201180,0.00906,0.99094,0
247407,0.01156,0.98844,0
227256,0.019802,0.980198,0
313453,0.018782,0.981218,0
247986,0.042766,0.957234,0
434197,0.019891,0.980109,0
272106,0.108065,0.891935,0
328230,0.036231,0.963769,0
298454,0.018279,0.981721,0
232292,0.021268,0.978732,0
228200,0.006182,0.993818,0
251334,0.004746,0.995254,0
342751,0.005476,0.994524,0
312610,0.12164,0.87836,0
166504,0.054381,0.945619,0
127451,0.105454,0.894546,0
362266,0.037371,0.962628,0
211221,0.009541,0.990459,0
196170,0.022486,0.977514,0
116351,0.042453,0.957547,0
381216,0.00816,0.99184,0
350271,0.018086,0.981914,0
341137,0.012225,0.987775,0
165036,0.011755,0.988245,0
118110,0.077001,0.922999,0
341306,0.032954,0.967046,0
234266,0.142181,0.857818,0
308321,0.087934,0.912066,0
210311,0.251596,0.748404,0
424963,0.038242,0.961758,0
170628,0.188401,0.811599,0
306955,0.111311,0.88869,0
232938,0.033709,0.966291,0
139593,0.077781,0.92222,0
150645,0.074553,0.925447,0
332246,0.041455,0.958545,0
418197,0.054149,0.945851,0
277479,0.072118,0.927882,0
417219,0.029684,0.970316,0
283804,0.081489,0.918511,0
328143,0.089113,0.910887,0
212593,0.043113,0.956887,0
109787,0.029837,0.970163,0
105402,0.006235,0.993765,0
379999,0.028917,0.971083,0
343145,0.008262,0.991738,0
335745,0.027024,0.972976,0
221028,0.029519,0.970481,0
234724,0.086578,0.913422,0
427216,0.014269,0.985731,0
410740,0.007721,0.992279,0
346427,0.493578,0.506422,0
276891,0.018352,0.981648,0
321104,0.02041,0.97959,0
200673,0.021499,0.978501,0
158880,0.003797,0.996203,0
381705,0.220733,0.779267,0
364179,0.078913,0.921087,0
442466,0.159994,0.840006,0
237315,0.034798,0.965202,0
364138,0.003834,0.996166,0
209836,0.077115,0.922885,0
311009,0.01166,0.98834,0
208525,0.121158,0.878842,1
351402,0.005604,0.994396,0
411944,0.069205,0.930795,0
221599,0.229443,0.770557,0
356310,0.033078,0.966922,1
172957,0.189665,0.810335,1
277171,0.043361,0.956639,0
339001,0.152444,0.847556,0
310666,0.031222,0.968778,0
315982,0.038386,0.961614,0
209745,0.03564,0.96436,0
307727,0.017115,0.982885,0
172615,0.037346,0.962654,0
155294,0.053772,0.946228,0
111498,0.025184,0.974816,0
418899,0.009549,0.990451,0
196786,0.027335,0.972665,0
196540,0.033863,0.966136,0
395780,0.044383,0.955617,1
197545,0.01723,0.98277,0
438139,0.088445,0.911555,0
152564,0.035935,0.964065,0
293229,0.088364,0.911636,0
410718,0.02806,0.97194,0
228343,0.058972,0.941028,0
439286,0.047397,0.952603,0
337502,0.044469,0.955531,0
444147,0.017671,0.982329,0
357323,0.010178,0.989822,0
363773,0.021591,0.978409,0
171256,0.130344,0.869656,0
350951,0.012845,0.987155,0
284896,0.128184,0.871816,0
385090,0.040946,0.959054,0
151140,0.017645,0.982355,0
369162,0.037112,0.962888,0
120253,0.02166,0.97834,0
230757,0.256757,0.743243,0
409897,0.131335,0.868665,0
105775,0.021912,0.978088,0
144893,0.148788,0.851212,0
235440,0.024301,0.975699,0
268516,0.031487,0.968513,0
248252,0.034693,0.965307,0
356472,0.010924,0.989076,0
220235,0.227369,0.772631,1
218335,0.012156,0.987844,0
269745,0.071372,0.928628,1
123735,0.022258,0.977742,0
140211,0.04035,0.95965,0
272322,0.018266,0.981734,0
102232,0.028906,0.971094,0
155732,0.048335,0.951665,0
257784,0.087619,0.912381,0
137165,0.047177,0.952823,0
179795,0.18982,0.81018,0
227652,0.125886,0.874114,0
115420,0.029754,0.970246,0
330842,0.253052,0.746948,0
263809,0.097178,0.902822,0
211159,0.021501,0.978498,0
450455,0.252958,0.747042,0
184536,0.151238,0.848762,0
175312,0.086771,0.913229,0
118245,0.128961,0.871039,0
350526,0.074989,0.925011,0
132559,0.077884,0.922116,0
206591,0.004043,0.995957,0
202428,0.008246,0.991754,0
174157,0.079324,0.920676,0
215237,0.023914,0.976086,0
323782,0.054218,0.945782,0
152966,0.07114,0.92886,0
423764,0.045471,0.954529,0
382695,0.107804,0.892196,0
289557,0.099616,0.900384,0
162625,0.014628,0.985372,0
118298,0.120128,0.879872,1
162256,0.047987,0.952013,0
135182,0.061343,0.938657,0
357129,0.291405,0.708595,0
200973,0.01812,0.98188,0
355265,0.100333,0.899667,0
269502,0.142554,0.857446,0
102271,0.013419,0.986581,0
364218,0.013222,0.986778,0
263761,0.063199,0.936801,0
413909,0.221042,0.778958,0
286469,0.003824,0.996176,0
400058,0.03158,0.96842,0
348929,0.042494,0.957506,0
113878,0.060271,0.939729,0
345768,0.030008,0.969992,0
345186,0.06638,0.93362,0
418999,0.016957,0.983043,0
253035,0.093199,0.906801,0
266705,0.065379,0.934621,0
153960,0.02997,0.97003,0
192824,0.008575,0.991425,0
399433,0.022632,0.977368,0
140612,0.216848,0.783152,0
379262,0.020676,0.979324,0
359746,0.08851,0.91149,0
448724,0.019501,0.980499,0
356145,0.00379,0.99621,0
278104,0.176354,0.823646,0
357055,0.087631,0.912369,1
325279,0.073056,0.926944,0
133878,0.129539,0.870461,0
445825,0.089522,0.910478,0
375346,0.006037,0.993963,0
295920,0.130885,0.869115,0
412585,0.027608,0.972392,0
302726,0.029671,0.970329,0
240569,0.005582,0.994418,0
406275,0.014583,0.985417,0
161193,0.039762,0.960238,0
390403,0.022346,0.977654,0
388478,0.024523,0.975477,0
445425,0.056602,0.943398,0
355829,0.028844,0.971156,0
111915,0.032349,0.967651,1
173796,0.035941,0.964059,0
105131,0.010007,0.989993,0
332506,0.036678,0.963322,0
301430,0.189527,0.810473,0
360309,0.040205,0.959795,0
139113,0.029803,0.970197,0
176521,0.013185,0.986815,0
333878,0.080652,0.919348,0
314835,0.016763,0.983237,0
207900,0.080467,0.919533,0
416794,0.041365,0.958635,0
289493,0.014982,0.985018,0
142035,0.320299,0.679701,1
289420,0.019769,0.980231,0
388880,0.011642,0.988358,0
252505,0.033701,0.966299,0
176843,0.04207,0.95793,0
351568,0.148869,0.851131,0
250832,0.049004,0.950996,0
176277,0.080245,0.919755,0
364772,0.105597,0.894403,0
212063,0.028898,0.971102,0
440094,0.01272,0.98728,0
116181,0.177948,0.822052,1
215002,0.029011,0.970989,0
402253,0.058518,0.941482,0
226992,0.074217,0.925783,0
379611,0.037493,0.962507,0
159257,0.244404,0.755596,0
181877,0.01014,0.98986,0
186161,0.027986,0.972014,0
439000,0.026429,0.973572,0
396819,0.06773,0.93227,0
274069,0.027131,0.972869,0
336342,0.234241,0.765759,0
164182,0.02261,0.97739,0
271344,0.016129,0.983871,0
153674,0.0277,0.9723,0
109755,0.023948,0.976052,0
372458,0.021553,0.978447,0
144569,0.042184,0.957816,0
423247,0.017851,0.98215,0
165690,0.041994,0.958006,0
185476,0.104319,0.895681,1
371761,0.331783,0.668217,0
312779,0.010598,0.989402,0
447271,0.141239,0.858761,0
346254,0.040562,0.959438,1
251186,0.028637,0.971363,0
242854,0.128053,0.871947,0
103518,0.106422,0.893578,1
219354,0.080457,0.919543,0
319112,0.02576,0.97424,0
175049,0.025459,0.974541,0
422062,0.059913,0.940087,0
361936,0.036901,0.963099,0
222559,0.02877,0.97123,0
113118,0.01777,0.98223,0
415956,0.119383,0.880617,0
398509,0.09304,0.90696,0
190047,0.014865,0.985135,0
176127,0.045667,0.954333,0
126011,0.005774,0.994226,0
226379,0.00851,0.99149,0
432250,0.062512,0.937488,0
403184,0.041808,0.958192,0
114990,0.133301,0.866699,0
296510,0.012003,0.987997,0
124271,0.029731,0.970269,0
271073,0.048893,0.951107,0
281409,0.079887,0.920113,0
316029,0.019134,0.980866,0
272749,0.012284,0.987716,0
448829,0.085275,0.914725,0
277773,0.126313,0.873687,1
305120,0.138216,0.861784,0
319735,0.025755,0.974245,0
249170,0.053486,0.946514,1
319447,0.067464,0.932536,1
256550,0.022996,0.977004,0
248790,0.221698,0.778302,0
270063,0.014245,0.985755,0
113061,0.033196,0.966804,0
367826,0.017975,0.982025,0
104971,0.149031,0.850969,1
136444,0.009867,0.990133,0
380395,0.023982,0.976018,0
353903,0.076042,0.923958,0
210434,0.008029,0.991971,0
336790,0.15427,0.84573,0
390765,0.173871,0.826129,0
288774,0.067317,0.932683,0
209545,0.011483,0.988517,0
388050,0.060523,0.939477,0
150110,0.024455,0.975545,0
344653,0.036272,0.963728,0
242278,0.01303,0.98697,0
119519,0.021349,0.978651,0
216371,0.098662,0.901338,0
372224,0.121941,0.878058,0
208084,0.026643,0.973357,0
384917,0.039054,0.960946,0
366734,0.097853,0.902147,0
244758,0.05705,0.94295,0
347537,0.009946,0.990054,0
440271,0.020479,0.979521,0
343860,0.048169,0.951831,0
222870,0.034613,0.965387,0
319995,0.148237,0.851763,0
321337,0.022183,0.977817,0
237707,0.021373,0.978628,0
100348,0.013241,0.986759,0
296590,0.188815,0.811185,0
267039,0.047769,0.952231,0
274899,0.132215,0.867785,0
326080,0.017662,0.982338,0
363237,0.010289,0.989711,0
229495,0.009202,0.990798,0
320618,0.003655,0.996345,0
391199,0.007301,0.992699,0
226209,0.010019,0.989981,0
411483,0.033486,0.966514,0
408290,0.026328,0.973672,0
227187,0.026737,0.973263,0
375347,0.00866,0.99134,0
427743,0.052816,0.947184,0
337728,0.04028,0.95972,0
114783,0.037155,0.962845,0
264798,0.031556,0.968444,0
247037,0.017421,0.982579,0
218917,0.040073,0.959927,0
428118,0.039191,0.960809,0
233886,0.015418,0.984582,0
224264,0.045874,0.954126,0
182344,0.01652,0.98348,0
418978,0.016197,0.983803,0
365708,0.172378,0.827622,0
356564,0.012541,0.987459,0
175837,0.176772,0.823228,1
320197,0.072417,0.927583,0
413268,0.057452,0.942548,0
297861,0.076339,0.923661,0
424319,0.019846,0.980154,0
352218,0.028084,0.971916,0
241304,0.03812,0.96188,0
249786,0.035029,0.964971,0
300927,0.144669,0.855331,0
242395,0.071773,0.928227,0
228016,0.026413,0.973587,0
323745,0.079871,0.920129,0
438422,0.018336,0.981664,0
294371,0.017895,0.982105,0
415398,0.013006,0.986994,0
307007,0.212686,0.787314,0
133262,0.111331,0.888669,0
299989,0.105017,0.894983,0
367306,0.00899,0.99101,0
207190,0.012242,0.987758,0
231165,0.027186,0.972814,0
324723,0.039488,0.960512,0
118016,0.16817,0.83183,0
271273,0.006164,0.993836,0
189359,0.0653,0.9347,0
253632,0.022993,0.977007,0
157587,0.010145,0.989855,0
142011,0.109945,0.890055,1
298422,0.030144,0.969856,0
366682,0.007666,0.992334,0
411879,0.0469,0.9531,0
172622,0.108792,0.891208,0
388200,0.096682,0.903318,0
136377,0.130817,0.869183,0
334942,0.021305,0.978695,0
129541,0.044826,0.955174,0
187333,0.041086,0.958914,0
111794,0.147308,0.852692,0
139216,0.051492,0.948508,0
244584,0.041373,0.958627,0
245246,0.024585,0.975415,0
354088,0.024671,0.975329,0
371629,0.021877,0.978123,0
334159,0.062124,0.937876,0
363920,0.010017,0.989983,0
222529,0.057417,0.942583,0
153190,0.056505,0.943495,1
375303,0.168364,0.831636,0
202757,0.068862,0.931138,0
145882,0.008349,0.991651,0
318521,0.063574,0.936426,0
204368,0.007659,0.992341,0
120206,0.009574,0.990426,0
128530,0.080074,0.919926,0
294137,0.06235,0.93765,0
142701,0.247567,0.752433,1
249901,0.033855,0.966145,0
233581,0.010191,0.98981,0
425575,0.046845,0.953155,0
296026,0.097502,0.902498,0
436321,0.030143,0.969857,0
295828,0.041994,0.958006,0
212117,0.189608,0.810392,0
136363,0.026317,0.973682,0
282111,0.016371,0.983629,0
443644,0.022434,0.977566,0
215758,0.025586,0.974414,0
270757,0.042716,0.957284,0
393552,0.011142,0.988858,0
431573,0.082292,0.917708,0
427244,0.17087,0.82913,0
375657,0.038114,0.961886,0
338643,0.10873,0.89127,0
446024,0.136194,0.863806,0
343111,0.046517,0.953483,0
306329,0.026015,0.973985,0
452171,0.044688,0.955312,0
340371,0.023798,0.976202,0
144944,0.038338,0.961662,0
100951,0.15392,0.84608,0
442795,0.018496,0.981504,0
196288,0.030235,0.969765,0
440853,0.042381,0.957619,0
364127,0.098712,0.901288,0
444620,0.026349,0.973651,0
236955,0.110598,0.889402,0
422100,0.015048,0.984952,0
401164,0.073618,0.926382,0
287801,0.011898,0.988102,0
241666,0.052812,0.947188,0
118988,0.012632,0.987368,0
133581,0.158226,0.841774,0
329620,0.062087,0.937913,0
158982,0.059982,0.940018,0
214817,0.023142,0.976858,0
450890,0.010373,0.989627,0
322035,0.048257,0.951743,0
268236,0.04984,0.95016,0
215480,0.032177,0.967823,0
116963,0.014805,0.985195,0
170898,0.265616,0.734384,0
371281,0.069499,0.930501,0
273991,0.07634,0.92366,1
161438,0.111672,0.888328,0
108446,0.022513,0.977487,0
397123,0.038015,0.961986,0
316084,0.032855,0.967145,0
378064,0.124989,0.875011,0
228401,0.231626,0.768374,0
446450,0.088422,0.911578,0
157945,0.002737,0.997263,0
267142,0.052669,0.947331,0
242802,0.024836,0.975164,0
171197,0.024978,0.975022,0
415758,0.046243,0.953757,0
403185,0.012861,0.987139,0
233169,0.09597,0.90403,0
413699,0.010783,0.989217,0
172418,0.154136,0.845864,0
436259,0.046168,0.953832,0
119224,0.175809,0.824191,1
140267,0.201454,0.798546,0
130301,0.08299,0.91701,0
138435,0.022848,0.977152,0
239114,0.059514,0.940486,0
104709,0.012499,0.987501,0
216675,0.066158,0.933842,0
436870,0.12076,0.87924,0
175440,0.070951,0.929049,1
306369,0.054115,0.945885,0
314563,0.017629,0.982371,0
134069,0.064007,0.935993,0
346008,0.111565,0.888435,1
378496,0.006686,0.993314,0
437535,0.029294,0.970706,0
365839,0.013634,0.986366,0
362171,0.288653,0.711347,0
206118,0.018729,0.981271,0
213326,0.030382,0.969618,0
351031,0.00848,0.99152,0
245790,0.02697,0.97303,0
443650,0.025857,0.974143,0
354415,0.123948,0.876052,0
226486,0.026869,0.973131,0
366086,0.037393,0.962607,0
365674,0.222588,0.777412,0
107487,0.055697,0.944303,0
208456,0.024175,0.975825,0
280894,0.086395,0.913605,0
348452,0.024044,0.975956,0
310435,0.258704,0.741296,0
339753,0.013105,0.986895,0
290878,0.059786,0.940214,0
308157,0.319628,0.680372,0
137243,0.106191,0.893809,0
268144,0.022463,0.977537,0
365302,0.02186,0.97814,0
236991,0.293537,0.706463,1
451727,0.08763,0.91237,0
363042,0.152595,0.847405,0
349255,0.041143,0.958857,0
118949,0.028586,0.971414,0
316181,0.080068,0.919932,0
357233,0.015467,0.984533,0
227558,0.043748,0.956252,0
382267,0.008208,0.991792,0
170449,0.047446,0.952554,0
385096,0.01283,0.98717,0
201790,0.018278,0.981722,0
330126,0.010036,0.989964,0
454095,0.162047,0.837953,0
374577,0.109872,0.890128,1
240471,0.00949,0.99051,0
123288,0.012874,0.987126,0
335801,0.048496,0.951504,0
374988,0.079867,0.920133,0
121868,0.207984,0.792016,1
272679,0.00895,0.99105,0
195960,0.012229,0.987771,0
137436,0.027638,0.972362,0
183218,0.021507,0.978493,0
351935,0.098305,0.901695,0
107036,0.082003,0.917997,1
213163,0.011968,0.988032,0
391029,0.016609,0.983391,0
405003,0.029288,0.970712,0
397307,0.090243,0.909757,0
171417,0.048959,0.951041,0
245965,0.157743,0.842258,0
124208,0.005846,0.994154,0
259517,0.022978,0.977022,0
127331,0.019686,0.980314,0
163410,0.07853,0.92147,0
434356,0.010119,0.989881,0
126996,0.018149,0.981851,0
401747,0.154816,0.845184,0
141953,0.018044,0.981956,0
422442,0.062104,0.937896,0
154619,0.005377,0.994623,0
185080,0.066011,0.933989,0
376254,0.134752,0.865248,0
126867,0.047742,0.952258,0
243755,0.019432,0.980568,0
197285,0.028786,0.971214,0
436044,0.091718,0.908282,0
118224,0.088336,0.911664,0
197271,0.021211,0.978789,1
257011,0.057325,0.942675,0
147299,0.026053,0.973947,0
332365,0.014539,0.985461,0
386661,0.30892,0.69108,0
163547,0.050894,0.949106,0
100867,0.043808,0.956192,0
438102,0.106314,0.893686,0
330331,0.039403,0.960597,0
325682,0.059775,0.940225,0
391619,0.037267,0.962733,0
273481,0.07772,0.92228,0
445137,0.022081,0.977919,0
243752,0.017521,0.982479,0
255002,0.017641,0.982359,0
128977,0.047472,0.952528,0
333996,0.04387,0.95613,0
394686,0.312651,0.687349,1
256612,0.037508,0.962492,0
399038,0.021805,0.978195,0
206800,0.128785,0.871215,0
283085,0.155392,0.844608,0
410041,0.139681,0.860319,0
284948,0.012549,0.987451,0
328706,0.1683,0.8317,0
230680,0.046765,0.953235,0
148452,0.099836,0.900164,0
317232,0.104088,0.895912,0
303260,0.022791,0.977209,0
206445,0.050148,0.949852,0
412147,0.007976,0.992024,0
451110,0.105443,0.894557,0
353473,0.063005,0.936995,1
179794,0.070485,0.929515,0
248609,0.065759,0.934241,0
327200,0.12974,0.87026,0
150157,0.186099,0.813901,0
244694,0.076152,0.923848,0
283434,0.197158,0.802842,0
310308,0.020127,0.979873,0
128662,0.006583,0.993417,0
382489,0.021385,0.978615,0
348152,0.113565,0.886435,0
339765,0.135471,0.864529,0
166852,0.024873,0.975127,0
362050,0.167154,0.832846,0
148858,0.13257,0.86743,0
193361,0.081903,0.918097,0
418765,0.069153,0.930847,1
238212,0.021882,0.978118,0
452956,0.091104,0.908896,0
111265,0.053848,0.946152,0
251710,0.024613,0.975387,0
131552,0.026196,0.973804,0
269754,0.196481,0.803519,0
312387,0.056765,0.943235,0
408573,0.318214,0.681786,0
176493,0.005294,0.994706,0
349284,0.008941,0.991059,0
416012,0.020253,0.979747,0
200626,0.022269,0.977731,0
208731,0.004752,0.995248,0
395406,0.013052,0.986948,0
151513,0.322394,0.677606,1
416580,0.042681,0.957319,0
286337,0.023025,0.976975,0
446583,0.02016,0.97984,1
409274,0.055968,0.944032,1
108296,0.103356,0.896644,0
146008,0.218224,0.781776,0
291567,0.07242,0.92758,0
318902,0.005631,0.994369,0
157106,0.107725,0.892274,0
132971,0.041122,0.958878,0
123967,0.235826,0.764174,0
147398,0.020859,0.979141,0
293632,0.070215,0.929785,0
162618,0.055781,0.944219,0
343995,0.042512,0.957488,0
300345,0.058661,0.941339,0
129660,0.027806,0.972194,0
186891,0.024331,0.975669,0
345363,0.05102,0.94898,0
289037,0.042902,0.957098,0
405545,0.007486,0.992514,0
360180,0.04331,0.95669,0
268021,0.018241,0.981759,0
439519,0.060003,0.939997,0
438605,0.028856,0.971144,0
131779,0.008635,0.991365,0
213437,0.053959,0.946041,0
351123,0.03214,0.96786,0
124109,0.087192,0.912808,0
206000,0.033046,0.966954,0
440545,0.082893,0.917107,0
386314,0.011382,0.988618,0
133441,0.059761,0.940239,0
217528,0.013316,0.986684,0
228986,0.014565,0.985435,0
188490,0.12296,0.87704,0
177407,0.013966,0.986034,0
229376,0.015888,0.984112,0
452601,0.073425,0.926575,0
436942,0.050356,0.949644,0
323046,0.003345,0.996655,0
359521,0.111365,0.888635,0
239844,0.02657,0.97343,0
259809,0.024614,0.975386,0
217665,0.04201,0.95799,0
